user_id,phone_hash,created_at,age,gender,occupation,income_bracket,city,state,movement_entropy,transaction_entropy,social_entropy,temporal_entropy,credit_risk_score,default_probability,cascade_risk_score,ghost_defaulter_probability,default_status,risk_category,behavioral_fingerprint,composite_stability_score
USR00425,b63915d58c2eba5e1b73bcd181584fb4204c5b6983a91f57cdeb34a5d59e66d9,2024-03-13 23:38:27,23,F,Armed forces training and education officer,high,Mumbai,मेघालय,0.40676218908368356,0.350593714030657,0.32555511914531604,0.36407999580367945,725,0.0506,0.2110909741253315,0.07922609648269273,active,low,"{'movement_signature': [0.7422, 0.582, 0.5319, 0.7733, 0.7268, 0.74, 0.6178, 0.3882, 0.5418, 0.7331], 'transaction_signature': [0.3002, 0.989, 0.951, 0.9428, 0.8666, 0.5476, 0.48, 0.258, 0.2449, 0.0507], 'temporal_signature': [0.9214, 0.8159, 0.9724, 0.515, 0.6843, 0.249, 0.1187], 'social_signature': [0.0968, 0.835, 0.9531, 0.0825, 0.0961]}",0.365
USR00426,a0930cd48a9d7cc8c393b06a79c38bae1503c51d6c477226351ba4655d0950f3,2024-07-08 08:26:45,59,F,Armed forces operational officer,high,Delhi,त्रिपुरा,0.5312387173368691,0.45182758022803976,0.5002497004591251,0.5518459164698886,640,0.062,0.870282201795911,0.053266428716565443,active,medium,"{'movement_signature': [0.1891, 0.2598, 0.8479, 0.012, 0.363, 0.3239, 0.2392, 0.4129, 0.03, 0.3217], 'transaction_signature': [0.9434, 0.6072, 0.2504, 0.582, 0.7041, 0.8632, 0.4319, 0.1483, 0.0537, 0.0586], 'temporal_signature': [0.1379, 0.8812, 0.721, 0.8101, 0.7063, 0.5391, 0.0916], 'social_signature': [0.507, 0.9207, 0.6526, 0.5133, 0.5965]}",0.505
USR00427,22c552849fadc2fd39e915eb6f2be0549ac7649ba1d2146185ecab1bc3fbc47a,2024-06-02 15:59:34,27,M,"Engineer, petroleum",high,Hyderabad,Uttar Pradesh,0.6172048748830304,0.469330123813148,0.5774485142082391,0.4993761319847106,500,0.1799,0.6510617394731144,0.13667683034414085,active,medium-high,"{'movement_signature': [0.7897, 0.3585, 0.9709, 0.4116, 0.1598, 0.9306, 0.3444, 0.4544, 0.0084, 0.0872], 'transaction_signature': [0.6198, 0.9925, 0.56, 0.1395, 0.7012, 0.1072, 0.1162, 0.4187, 0.0694, 0.1767], 'temporal_signature': [0.6315, 0.3274, 0.5645, 0.2869, 0.8663, 0.3976, 0.8834], 'social_signature': [0.0608, 0.6016, 0.2191, 0.2645, 0.4084]}",0.541
USR00428,14223a1e78ccddd5ccc338c8d7b17294e70da1a7b3aadc3e16dcd2f96776ce91,2025-07-08 18:45:13,47,M,Clothing/textile technologist,low,Delhi,Uttar Pradesh,0.7067114773615991,0.6179462145617697,0.7757957395101154,0.7814750718709543,332,0.5808,0.26040306677585356,0.13657113282234457,defaulted,high,"{'movement_signature': [0.9902, 0.6271, 0.0686, 0.0896, 0.0294, 0.9044, 0.9465, 0.7153, 0.0115, 0.7354], 'transaction_signature': [0.4352, 0.3251, 0.9557, 0.7719, 0.7305, 0.9736, 0.2585, 0.3818, 0.046, 0.8753], 'temporal_signature': [0.6551, 0.8938, 0.9785, 0.419, 0.2188, 0.634, 0.3828], 'social_signature': [0.9664, 0.1071, 0.0881, 0.2366, 0.366]}",0.709
USR00429,1af135b328ae4783e7127cffc70482294990540d91c6c9423017e5dd310364bd,2025-01-01 04:06:33,34,M,Materials engineer,medium,Chennai,Madhya Pradesh,0.6036032873740064,0.5116668536679484,0.4843711496637376,0.4982338070857124,693,0.0902,0.4278658481523875,0.03367076995108622,active,medium,"{'movement_signature': [0.7569, 0.7495, 0.1262, 0.4588, 0.9527, 0.3942, 0.9869, 0.5094, 0.8473, 0.7036], 'transaction_signature': [0.3874, 0.3511, 0.6988, 0.4002, 0.1526, 0.13, 0.9836, 0.9564, 0.6214, 0.4419], 'temporal_signature': [0.9978, 0.8523, 0.442, 0.8563, 0.2696, 0.6235, 0.4733], 'social_signature': [0.8299, 0.6624, 0.5782, 0.6391, 0.3616]}",0.531
USR00430,c38c33b33bea75d980bedcbbff3cb45cfb36768b8ebc32bb4cb68a12bbe0a421,2025-01-31 12:10:59,54,F,Quantity surveyor,medium,Kolkata,हिमाचल प्रदेश,0.4409924197955397,0.594710862853489,0.42511081432594877,0.46264140138640164,513,0.3113,0.3175001848441066,0.03932648512023638,defaulted,medium-high,"{'movement_signature': [0.7261, 0.8787, 0.7539, 0.5477, 0.9475, 0.1508, 0.3363, 0.6372, 0.8435, 0.6046], 'transaction_signature': [0.7512, 0.1636, 0.2568, 0.7857, 0.0172, 0.3997, 0.691, 0.801, 0.6428, 0.0879], 'temporal_signature': [0.1237, 0.6706, 0.6125, 0.7741, 0.5467, 0.0803, 0.1468], 'social_signature': [0.2491, 0.8572, 0.429, 0.3067, 0.3374]}",0.488
USR00431,5ed38cb3d8763ef297c82252db9cb0de1d41487507eaa95c42d5a0c9306d5973,2023-11-26 01:38:43,29,O,"Programmer, systems",low,Hyderabad,जम्मू और कश्मीर,0.30080706284856396,0.30564701783182796,0.25544548867149125,0.360274150102996,848,0.0712,0.529472273726458,0.14903013927281833,active,low,"{'movement_signature': [0.8662, 0.0183, 0.8467, 0.8166, 0.993, 0.1817, 0.161, 0.8782, 0.311, 0.6565], 'transaction_signature': [0.279, 0.8021, 0.1865, 0.8632, 0.1185, 0.4014, 0.311, 0.744, 0.5279, 0.0042], 'temporal_signature': [0.946, 0.4967, 0.1005, 0.73, 0.8723, 0.3851, 0.9875], 'social_signature': [0.2026, 0.0625, 0.6989, 0.105, 0.4467]}",0.305
USR00432,ba44fe2ea6f40cd189173177f68cb5ced56e4d4d9eacc5d66ce577f28b321efd,2025-05-01 12:31:46,18,M,Civil Service administrator,medium,Mumbai,Manipur,0.23280674375392582,0.38379671713231023,0.294968774636524,0.2233552891622511,740,0.0163,0.1855502590549734,0.10658023900906351,active,low,"{'movement_signature': [0.5897, 0.4666, 0.6522, 0.4149, 0.7807, 0.105, 0.6303, 0.388, 0.9273, 0.7606], 'transaction_signature': [0.9399, 0.6837, 0.6168, 0.7513, 0.0509, 0.5073, 0.0985, 0.648, 0.8454, 0.6361], 'temporal_signature': [0.8215, 0.3287, 0.3647, 0.0094, 0.1205, 0.206, 0.4375], 'social_signature': [0.2235, 0.5301, 0.7062, 0.0226, 0.9226]}",0.289
USR00433,74e0f808b1f894752c0403adb19c0cae1e7ef4594fbe56616b62a4bc30a32443,2023-11-19 14:54:46,47,O,Building surveyor,low,Ahmedabad,Maharashtra,0.4915021564161818,0.5430117744605207,0.49358965175144537,0.5890986821286407,566,0.2989,0.18462689773292526,0.013848652372907643,active,medium-high,"{'movement_signature': [0.1111, 0.6156, 0.9759, 0.1546, 0.8938, 0.6768, 0.8791, 0.5881, 0.9878, 0.2513], 'transaction_signature': [0.4904, 0.1206, 0.198, 0.3388, 0.2267, 0.4474, 0.4192, 0.8633, 0.8997, 0.007], 'temporal_signature': [0.7983, 0.547, 0.6737, 0.7163, 0.3663, 0.3519, 0.8671], 'social_signature': [0.5005, 0.0147, 0.6513, 0.6691, 0.2932]}",0.527
USR00434,5d569bbd60bc01912ee39e30e9eea836ab136832eb6a21b3cb81289a1b8265a3,2025-01-08 00:39:54,28,M,Sales executive,medium,Bangalore,मिजोरम,0.6392026294459915,0.517016038355308,0.5578684031863722,0.47689035475621344,527,0.3253,0.6351117358411452,0.06353973565405639,active,medium-high,"{'movement_signature': [0.4559, 0.3984, 0.4722, 0.3889, 0.4425, 0.6826, 0.0663, 0.6197, 0.1184, 0.5781], 'transaction_signature': [0.9825, 0.9315, 0.697, 0.9396, 0.9433, 0.0894, 0.0549, 0.1154, 0.4066, 0.2982], 'temporal_signature': [0.1452, 0.0727, 0.4803, 0.0096, 0.1976, 0.0464, 0.941], 'social_signature': [0.8134, 0.5227, 0.258, 0.7818, 0.2821]}",0.554
USR00435,5240d7d0cb3d63715cd9ee74d05e628c00b7bafe64d46b463973cd130cf16fd5,2025-06-04 08:11:00,26,F,"Scientist, research (physical sciences)",high,Delhi,Haryana,0.4166394172114595,0.5710558910561129,0.500677843490181,0.4440781295650975,579,0.2576,0.10817511857406954,0.1378024610504446,active,medium-high,"{'movement_signature': [0.6007, 0.8095, 0.814, 0.3164, 0.2286, 0.1474, 0.3683, 0.0713, 0.4763, 0.3647], 'transaction_signature': [0.8075, 0.55, 0.3881, 0.2908, 0.7129, 0.2451, 0.6677, 0.9357, 0.8625, 0.2327], 'temporal_signature': [0.55, 0.0935, 0.3259, 0.8202, 0.8805, 0.2761, 0.4987], 'social_signature': [0.2596, 0.9936, 0.4906, 0.8203, 0.5852]}",0.485
USR00436,fdbbbc7ff6b118361191940353a1c796123de9468dc494bad0ece94822cbfc13,2023-12-13 02:40:19,38,O,Database administrator,low,Delhi,छत्तीसगढ,0.5155428588471413,0.42736314765514233,0.554085682446301,0.5811665675774814,640,0.1114,0.8260858982365089,0.05613221178207695,defaulted,medium,"{'movement_signature': [0.2342, 0.3721, 0.5628, 0.5067, 0.3414, 0.2596, 0.3764, 0.9389, 0.0456, 0.6714], 'transaction_signature': [0.5986, 0.1608, 0.7344, 0.0189, 0.2956, 0.2927, 0.7584, 0.8426, 0.3698, 0.2802], 'temporal_signature': [0.7732, 0.4686, 0.0367, 0.0647, 0.1017, 0.4607, 0.0611], 'social_signature': [0.5, 0.1225, 0.3843, 0.2636, 0.6523]}",0.51
USR00437,e6efa38923c43a20f220646f6c932d1bb6ff3174f4d5f6302f4400a8aebd4f7c,2024-07-07 12:49:28,24,F,Production manager,medium,Chennai,Tamil Nadu,0.3683604297410988,0.46137912419244664,0.445654182925934,0.4031891491656254,661,0.1364,0.24856991701523823,0.07192206905417857,active,medium,"{'movement_signature': [0.8405, 0.5033, 0.3243, 0.459, 0.1811, 0.0498, 0.5626, 0.3323, 0.7706, 0.3944], 'transaction_signature': [0.5281, 0.9813, 0.8935, 0.1859, 0.5162, 0.3003, 0.0457, 0.4166, 0.2507, 0.0103], 'temporal_signature': [0.6527, 0.3772, 0.2069, 0.4782, 0.0676, 0.8348, 0.2065], 'social_signature': [0.3383, 0.7266, 0.9669, 0.4009, 0.4176]}",0.419
USR00438,4ea739ea09d3d00722f3611ec435c076eace7b337dbfd1118dc7bed19114a117,2025-08-06 17:59:44,45,O,"Social research officer, government",high,Pune,Bihar,0.6179349456630956,0.567179118804907,0.5214762926878307,0.4812873943089259,677,0.0663,0.6374575417881168,0.01422933661659325,active,medium,"{'movement_signature': [0.9185, 0.5233, 0.3934, 0.6794, 0.1764, 0.6939, 0.7802, 0.7774, 0.2597, 0.3469], 'transaction_signature': [0.0254, 0.5248, 0.8342, 0.772, 0.4743, 0.5777, 0.7422, 0.957, 0.3274, 0.8538], 'temporal_signature': [0.4291, 0.2574, 0.0088, 0.1919, 0.6562, 0.3217, 0.4502], 'social_signature': [0.7367, 0.5002, 0.8818, 0.4998, 0.339]}",0.556
USR00439,915972ad05bdc2492c96363aad97f56019803ad1ba14ef3452aab53cc2411d7d,2024-11-07 19:43:32,19,M,Secretary/administrator,high,Bangalore,मिजोरम,0.5260089599440925,0.45193439445966865,0.5690156432702059,0.49537137480088755,655,0.1606,0.7882507109787535,0.11494108451322516,defaulted,medium,"{'movement_signature': [0.7286, 0.1803, 0.7062, 0.1754, 0.6435, 0.4821, 0.1064, 0.075, 0.4648, 0.371], 'transaction_signature': [0.887, 0.4259, 0.1207, 0.4918, 0.4229, 0.0572, 0.2945, 0.6168, 0.5432, 0.114], 'temporal_signature': [0.2682, 0.5525, 0.5771, 0.2327, 0.3748, 0.94, 0.8355], 'social_signature': [0.9554, 0.0079, 0.5845, 0.8065, 0.1872]}",0.506
USR00440,125765fcfd6e5fc0671bc7e2bf33fa5cdc1e2d8f79617e11c64b225aabbe8e93,2025-06-04 04:51:36,54,O,"Designer, interior/spatial",low,Bangalore,Uttar Pradesh,0.6383243307112462,0.4191310718609153,0.5958596645153812,0.45322821465787994,695,0.1037,0.6428866112084428,0.04760926730456792,active,medium,"{'movement_signature': [0.0606, 0.5464, 0.8684, 0.4506, 0.8835, 0.7595, 0.9216, 0.8062, 0.0804, 0.9239], 'transaction_signature': [0.4456, 0.7785, 0.8882, 0.6853, 0.9414, 0.2912, 0.1983, 0.1847, 0.8351, 0.1835], 'temporal_signature': [0.9168, 0.3767, 0.2239, 0.1131, 0.8083, 0.1599, 0.2786], 'social_signature': [0.4436, 0.9789, 0.9159, 0.0053, 0.2223]}",0.527
USR00441,c0f748ed5041e4e9bf9d940dbee220253b04a4f3e946f50cdeadf0b5da419a63,2023-11-06 22:21:29,34,M,Podiatrist,low,Mumbai,Madhya Pradesh,0.6288884162718722,0.5761952807751209,0.5231564458139651,0.5225496334100121,694,0.1017,0.8893125447633368,0.05550699856297372,active,medium,"{'movement_signature': [0.219, 0.6047, 0.1272, 0.7007, 0.9913, 0.4933, 0.5409, 0.087, 0.8948, 0.1179], 'transaction_signature': [0.3876, 0.3481, 0.0478, 0.9749, 0.5632, 0.4292, 0.1254, 0.4304, 0.4198, 0.3951], 'temporal_signature': [0.3311, 0.1716, 0.863, 0.553, 0.3037, 0.9772, 0.5881], 'social_signature': [0.2648, 0.7489, 0.5864, 0.0234, 0.7228]}",0.571
USR00442,bb1cb3e6575df762711943122158e1e82b056ee2f64fcc2efbd3b8aa0219e863,2024-07-07 10:32:24,49,F,Town planner,medium,Kolkata,जम्मू और कश्मीर,0.4756087550852828,0.5692975057229956,0.40434007967955793,0.40891897014623924,538,0.3132,0.108183650166436,0.11008157751807009,defaulted,medium-high,"{'movement_signature': [0.9598, 0.8444, 0.595, 0.1659, 0.7716, 0.9041, 0.7766, 0.9445, 0.8821, 0.2382], 'transaction_signature': [0.0326, 0.259, 0.5724, 0.0346, 0.2252, 0.8988, 0.3485, 0.1924, 0.2063, 0.0066], 'temporal_signature': [0.1678, 0.3575, 0.0407, 0.8096, 0.9059, 0.8054, 0.3441], 'social_signature': [0.9734, 0.1135, 0.8847, 0.2262, 0.3376]}",0.476
USR00443,f48929e5a341d582f4e5385af453691591f07b10f0b812f6b2122a967fa64766,2024-08-11 01:10:38,53,O,Art gallery manager,medium,Mumbai,Himachal Pradesh,0.5242685791201003,0.5390285205593225,0.4416302496549213,0.43872820847489385,628,0.1612,0.7206118717527583,0.03698473485202032,active,medium,"{'movement_signature': [0.8498, 0.3941, 0.1632, 0.4268, 0.0072, 0.5374, 0.3468, 0.7466, 0.5384, 0.6451], 'transaction_signature': [0.1224, 0.8317, 0.7887, 0.7527, 0.0905, 0.8797, 0.0575, 0.7801, 0.7514, 0.3928], 'temporal_signature': [0.9077, 0.6117, 0.6148, 0.9514, 0.1179, 0.2427, 0.4964], 'social_signature': [0.1981, 0.4811, 0.309, 0.3717, 0.1601]}",0.495
USR00444,ff6753a8b9b13690f04ba21bceed11d6c933f44f538a74f9543c6cc0fb7109bd,2025-07-02 12:08:55,35,O,Production manager,low,Mumbai,राजस्थान,0.5824621890491938,0.5132714423584185,0.580337408852781,0.4683795655103536,549,0.1865,0.8887869405557505,0.02369044767345458,defaulted,medium-high,"{'movement_signature': [0.3955, 0.076, 0.2291, 0.4816, 0.2321, 0.4008, 0.9442, 0.855, 0.2741, 0.3185], 'transaction_signature': [0.6678, 0.5087, 0.9178, 0.2519, 0.1029, 0.9057, 0.7012, 0.8904, 0.4257, 0.4486], 'temporal_signature': [0.7665, 0.0264, 0.5711, 0.1583, 0.7418, 0.533, 0.2686], 'social_signature': [0.8746, 0.2705, 0.1911, 0.7052, 0.0628]}",0.538
USR00445,1c2bf773cd4f6cbb5d74e933e92fd0c967c6b0c73a1975befbfa73c2d4b2b43a,2025-06-26 08:46:59,24,F,"Psychologist, clinical",low,Chennai,अरूणाचल प्रदेश,0.3529799282203504,0.5439590689121083,0.4279148028796427,0.5163773382303822,710,0.0931,0.18405397116847447,0.04328678975452968,active,medium,"{'movement_signature': [0.5174, 0.4416, 0.9173, 0.461, 0.1397, 0.4661, 0.9738, 0.3744, 0.7412, 0.86], 'transaction_signature': [0.1533, 0.0934, 0.5453, 0.7082, 0.2544, 0.7979, 0.3213, 0.9318, 0.7912, 0.5907], 'temporal_signature': [0.736, 0.9691, 0.3025, 0.5427, 0.4926, 0.4314, 0.634], 'social_signature': [0.8295, 0.1983, 0.209, 0.2345, 0.1702]}",0.458
USR00446,eda341682da38a05f7af9da84933e0a668fbc373c56ae653c0f0b476b23fb4e2,2024-04-12 09:40:40,21,M,Child psychotherapist,medium,Kolkata,मिजोरम,0.6117821237836284,0.49345398950042074,0.508580341436732,0.4579672246575877,545,0.1691,0.44663279816470813,0.018026207861891814,active,medium-high,"{'movement_signature': [0.6365, 0.7856, 0.3593, 0.5273, 0.1921, 0.7388, 0.1718, 0.7748, 0.6995, 0.7106], 'transaction_signature': [0.4778, 0.4045, 0.1719, 0.7397, 0.2661, 0.4823, 0.6585, 0.7789, 0.3624, 0.924], 'temporal_signature': [0.8623, 0.6376, 0.3189, 0.3732, 0.7857, 0.3918, 0.5554], 'social_signature': [0.1726, 0.8696, 0.0086, 0.1063, 0.1834]}",0.525
USR00447,0c0600186d41f899c29c97819cf1adf6b136ef04216d39f99fc8673ad0742b28,2024-12-06 09:33:19,46,M,Firefighter,high,Kolkata,मध्य प्रदेश,0.6466571211067045,0.4822378310392841,0.5177964773185239,0.45039040726544244,621,0.1484,0.24422408131431983,0.011779732500683912,active,medium,"{'movement_signature': [0.1695, 0.1625, 0.9221, 0.0872, 0.5697, 0.175, 0.0114, 0.0134, 0.7022, 0.4175], 'transaction_signature': [0.1702, 0.6936, 0.0398, 0.4099, 0.0002, 0.9186, 0.8919, 0.828, 0.0526, 0.5807], 'temporal_signature': [0.4303, 0.1851, 0.4772, 0.285, 0.0393, 0.7172, 0.6145], 'social_signature': [0.0499, 0.7603, 0.5749, 0.2456, 0.763]}",0.532
USR00448,78dbc2a6d7e4be751af38286f509b0164fd1a5cf5a30acc373e281838c728d95,2024-08-20 05:05:55,23,M,Solicitor,high,Bangalore,Maharashtra,0.8009061771564491,0.6444385564063809,0.7704355940309002,0.7389655665260209,334,0.3802,0.43589761832410423,0.012977476495854498,active,high,"{'movement_signature': [0.4614, 0.6591, 0.3204, 0.281, 0.1109, 0.6851, 0.418, 0.8405, 0.474, 0.4359], 'transaction_signature': [0.1298, 0.2814, 0.7087, 0.7132, 0.354, 0.0147, 0.3256, 0.463, 0.1999, 0.4237], 'temporal_signature': [0.4447, 0.4256, 0.1466, 0.2229, 0.1113, 0.983, 0.8861], 'social_signature': [0.7865, 0.1147, 0.6429, 0.7926, 0.259]}",0.735
USR00449,165c6d4d03a647ab8fd97f99db3fcd096555eae7608ea331be216ab9f3ba0a88,2024-08-30 07:03:29,63,M,Tree surgeon,medium,Delhi,Uttarakhand,0.43160737127076754,0.2697932098448601,0.3799856376903167,0.25754108595297365,831,0.031,0.8323145493797409,0.03752783555066091,active,low,"{'movement_signature': [0.4699, 0.8948, 0.5234, 0.4766, 0.4202, 0.9186, 0.0316, 0.8587, 0.2084, 0.251], 'transaction_signature': [0.2923, 0.6237, 0.045, 0.2774, 0.4286, 0.0695, 0.3278, 0.3402, 0.5116, 0.4414], 'temporal_signature': [0.998, 0.8359, 0.4944, 0.6155, 0.1888, 0.2998, 0.1828], 'social_signature': [0.8822, 0.287, 0.2192, 0.3077, 0.7715]}",0.338
USR00450,b9c0b80047a6057feef86cb09c84021a717da9a524058031b9322bbc69875af5,2025-02-12 03:24:37,39,M,Social researcher,high,Ahmedabad,West Bengal,0.25360513648778343,0.3647829463909882,0.31451989897419275,0.28972705240588276,763,0.0253,0.7086843967284753,0.011509237611078405,active,low,"{'movement_signature': [0.2934, 0.5361, 0.7454, 0.3785, 0.7611, 0.418, 0.5678, 0.2809, 0.4676, 0.1979], 'transaction_signature': [0.4339, 0.7061, 0.0632, 0.0121, 0.9573, 0.5956, 0.2271, 0.8744, 0.6258, 0.313], 'temporal_signature': [0.7419, 0.2679, 0.0914, 0.7261, 0.2345, 0.7802, 0.6034], 'social_signature': [0.8352, 0.0325, 0.781, 0.477, 0.0777]}",0.306
USR00451,7b5d50da6669af2b2e60af23c33f03d2d46594441743e079b6fb6c4e89ab086f,2025-05-29 04:41:32,58,F,Print production planner,high,Kolkata,अरूणाचल प्रदेश,0.6039289913644121,0.4187726487123966,0.4444257966512601,0.5010377659740821,606,0.0896,0.8252234072837251,0.0466693642632144,active,medium,"{'movement_signature': [0.0512, 0.7277, 0.0824, 0.7524, 0.8432, 0.963, 0.3514, 0.4156, 0.8961, 0.8491], 'transaction_signature': [0.1314, 0.8768, 0.755, 0.4041, 0.9246, 0.9013, 0.7821, 0.3677, 0.2969, 0.694], 'temporal_signature': [0.5195, 0.8165, 0.7465, 0.5713, 0.9384, 0.1492, 0.4754], 'social_signature': [0.6958, 0.5769, 0.11, 0.7771, 0.3081]}",0.496
USR00452,81c3f26b95f1c0ad0f9dfcaeb347a56d466834e8810c1b15558536d9fe7b79d2,2024-11-10 04:17:16,19,F,Control and instrumentation engineer,low,Ahmedabad,दादरा और नगर हवेली,0.5186298311912836,0.47266818495377516,0.5505797533427215,0.48568093483636704,683,0.1594,0.36996874153271475,0.015110696940907126,active,medium,"{'movement_signature': [0.4442, 0.9148, 0.5921, 0.2456, 0.027, 0.483, 0.44, 0.211, 0.8174, 0.471], 'transaction_signature': [0.7915, 0.9048, 0.548, 0.1356, 0.7349, 0.4206, 0.8879, 0.4754, 0.5746, 0.2812], 'temporal_signature': [0.0813, 0.0161, 0.5119, 0.5081, 0.5071, 0.3291, 0.5024], 'social_signature': [0.3295, 0.5978, 0.8265, 0.3872, 0.7514]}",0.505
USR00453,c66dd83c0435d07d863c122c12fede55a9ba4e32ebf4d375f9933f627f6522aa,2024-04-01 00:47:09,62,O,Field seismologist,high,Kolkata,अंडमान और निकोबार,0.7939619440641104,0.7235834685988097,0.7695634506698177,0.751187778236833,352,0.4523,0.8899291360366639,0.013369855313485394,active,high,"{'movement_signature': [0.7988, 0.6377, 0.8482, 0.8438, 0.6368, 0.571, 0.139, 0.1179, 0.4554, 0.2624], 'transaction_signature': [0.8564, 0.4226, 0.7002, 0.0777, 0.8643, 0.6828, 0.4428, 0.4071, 0.2059, 0.8389], 'temporal_signature': [0.7625, 0.4022, 0.1629, 0.9309, 0.6762, 0.8797, 0.4746], 'social_signature': [0.9435, 0.5802, 0.1773, 0.837, 0.8393]}",0.759
USR00454,034141e60c00f1ac25087f941350702bddd3da88c688ef16198ee24c23632a8a,2024-12-14 15:57:12,62,F,Interior and spatial designer,low,Bangalore,Rajasthan,0.3961755367040922,0.5545230028097076,0.4466760836000004,0.4180874041580277,562,0.174,0.6900301868582971,0.13908769667782345,active,medium-high,"{'movement_signature': [0.8224, 0.308, 0.2624, 0.4052, 0.2919, 0.0302, 0.718, 0.5914, 0.687, 0.6649], 'transaction_signature': [0.9725, 0.0871, 0.7711, 0.9576, 0.3025, 0.9896, 0.6015, 0.0193, 0.2823, 0.7751], 'temporal_signature': [0.6105, 0.4185, 0.0268, 0.3804, 0.1796, 0.6169, 0.8195], 'social_signature': [0.4392, 0.002, 0.2585, 0.6073, 0.1624]}",0.458
USR00455,48f638b655733a176a309daa03f9a7e54e9a1b47e702a02a14a4ee13c69644e8,2024-05-30 21:47:54,35,O,Forest/woodland manager,low,Chennai,Andhra Pradesh,0.572749744599552,0.5623446122621052,0.5394749464790494,0.5565620003216941,671,0.1686,0.654990265836087,0.12508364590744167,defaulted,medium,"{'movement_signature': [0.7247, 0.1116, 0.4715, 0.86, 0.0056, 0.634, 0.9538, 0.2711, 0.2218, 0.1139], 'transaction_signature': [0.883, 0.5277, 0.8637, 0.7586, 0.9211, 0.103, 0.6505, 0.2526, 0.7724, 0.921], 'temporal_signature': [0.6582, 0.9013, 0.654, 0.0932, 0.0015, 0.9395, 0.7747], 'social_signature': [0.1144, 0.0544, 0.5991, 0.1561, 0.6308]}",0.56
USR00456,c59016241bfaea542e9ec14d68120118174ab0eb5cb141fac39710934ce4070a,2024-11-26 03:03:00,52,M,Insurance underwriter,high,Ahmedabad,दादरा और नगर हवेली,0.5039532444531557,0.528124376979849,0.5732337355031666,0.5718005747580379,506,0.1907,0.4634092757662178,0.06629556328826522,active,medium-high,"{'movement_signature': [0.6006, 0.4146, 0.1739, 0.8701, 0.296, 0.2991, 0.5266, 0.7523, 0.0302, 0.8507], 'transaction_signature': [0.4576, 0.5163, 0.6598, 0.9659, 0.9514, 0.1839, 0.6468, 0.6313, 0.0888, 0.4189], 'temporal_signature': [0.0022, 0.9371, 0.6854, 0.7192, 0.8846, 0.3849, 0.1102], 'social_signature': [0.7998, 0.4061, 0.1324, 0.5575, 0.5304]}",0.539
USR00457,fefc87a90e693220435d45ebb842e68813ce07cb43873826ba78ef9b53b1bf03,2025-01-05 06:27:56,58,M,Accommodation manager,medium,Mumbai,पांडिचेरी,0.28688684342090465,0.23892366688328656,0.3802709890639233,0.25291252029033157,781,0.0537,0.3154587997099282,0.05564890006504659,active,low,"{'movement_signature': [0.6302, 0.1839, 0.2531, 0.9983, 0.6805, 0.875, 0.9, 0.0812, 0.011, 0.7464], 'transaction_signature': [0.8105, 0.9304, 0.1426, 0.1623, 0.8769, 0.2149, 0.5967, 0.5856, 0.9388, 0.1562], 'temporal_signature': [0.2228, 0.3642, 0.009, 0.5513, 0.2663, 0.4513, 0.8229], 'social_signature': [0.9268, 0.0588, 0.61, 0.649, 0.4489]}",0.284
USR00458,0ae7ab8dfaf1dc56bc3976eaab36bcc1cac13713c0c28f8b14e3443b18d500a6,2024-12-20 16:01:42,62,F,"Pharmacist, hospital",low,Hyderabad,पांडिचेरी,0.3898872841398306,0.47038611524531215,0.44446117833018484,0.5528196564688002,631,0.0988,0.30467375219602677,0.11554589250000033,active,medium,"{'movement_signature': [0.8152, 0.7898, 0.7789, 0.2784, 0.0163, 0.2431, 0.4001, 0.7017, 0.8404, 0.8989], 'transaction_signature': [0.5468, 0.1189, 0.8743, 0.57, 0.9981, 0.2488, 0.3694, 0.9391, 0.4001, 0.1523], 'temporal_signature': [0.1976, 0.1272, 0.4279, 0.3812, 0.8068, 0.6043, 0.6249], 'social_signature': [0.5289, 0.2837, 0.0737, 0.3728, 0.3104]}",0.458
USR00459,3ef27b7ff746bbf8eb667cc82d7de5aab3f40fe68924d67896a6dff58f7d7fc2,2025-02-11 12:43:43,29,M,"Geneticist, molecular",high,Ahmedabad,Nagaland,0.5499731367194938,0.4100995435585318,0.451314458528154,0.520966439730577,716,0.1612,0.40956127157520583,0.03320997919570237,active,medium,"{'movement_signature': [0.6199, 0.0111, 0.417, 0.0727, 0.4537, 0.9314, 0.5834, 0.1769, 0.8925, 0.377], 'transaction_signature': [0.9853, 0.9087, 0.948, 0.6573, 0.1543, 0.9148, 0.6032, 0.9513, 0.5482, 0.2153], 'temporal_signature': [0.7515, 0.7348, 0.8652, 0.3998, 0.5148, 0.7101, 0.4509], 'social_signature': [0.1873, 0.9164, 0.4338, 0.3011, 0.2471]}",0.482
